FIPS,County,State,measure,value
30003,Big Horn County,Montana,Under 18,0.3236905037414179
30005,Blaine County,Montana,Under 18,0.2939831356295555
30007,Broadwater County,Montana,Under 18,0.19097127222982216
30009,Carbon County,Montana,Under 18,0.17394502160522202
30011,Carter County,Montana,Under 18,0.17560617193240263
30013,Cascade County,Montana,Under 18,0.2245836337631943
30015,Chouteau County,Montana,Under 18,0.23216711956521738
30017,Custer County,Montana,Under 18,0.1994471435751382
30019,Daniels County,Montana,Under 18,0.20144356955380577
30021,Dawson County,Montana,Under 18,0.210727969348659
30023,Deer Lodge County,Montana,Under 18,0.12447434819175777
30025,Fallon County,Montana,Under 18,0.2534611288604899
30027,Fergus County,Montana,Under 18,0.2074950349710733
30029,Flathead County,Montana,Under 18,0.21759417216100327
30031,Gallatin County,Montana,Under 18,0.192308951339673
30033,Garfield County,Montana,Under 18,0.23560767590618337
30035,Glacier County,Montana,Under 18,0.2972361992270109
30037,Golden Valley County,Montana,Under 18,0.14523809523809525
30039,Granite County,Montana,Under 18,0.15121380520620065
30041,Hill County,Montana,Under 18,0.28400984009840097
30043,Jefferson County,Montana,Under 18,0.20206383489320853
30045,Judith Basin County,Montana,Under 18,0.22211397954213347
30047,Lake County,Montana,Under 18,0.2256415053159979
30049,Lewis And Clark County,Montana,Under 18,0.21413612565445025
30051,Liberty County,Montana,Under 18,0.29471544715447157
30053,Lincoln County,Montana,Under 18,0.1803350116189001
30055,McCone County,Montana,Under 18,0.18921892189218922
30057,Madison County,Montana,Under 18,0.156991643454039
30059,Meagher County,Montana,Under 18,0.11975745325922182
30061,Mineral County,Montana,Under 18,0.20829858215179317
30063,Missoula County,Montana,Under 18,0.18448833574336126
30065,Musselshell County,Montana,Under 18,0.19554064719810577
30067,Park County,Montana,Under 18,0.16981239990848776
30069,Petroleum County,Montana,Under 18,0.13216957605985039
30071,Phillips County,Montana,Under 18,0.23461174242424243
30073,Pondera County,Montana,Under 18,0.23486360612109114
30075,Powder River County,Montana,Under 18,0.1844494892167991
30077,Powell County,Montana,Under 18,0.14667804808649879
30079,Prairie County,Montana,Under 18,0.2158273381294964
30081,Ravalli County,Montana,Under 18,0.1877660619555963
30083,Richland County,Montana,Under 18,0.25280254214846853
30085,Roosevelt County,Montana,Under 18,0.3335208626347867
30087,Rosebud County,Montana,Under 18,0.28946090335114133
30089,Sanders County,Montana,Under 18,0.17261904761904762
30091,Sheridan County,Montana,Under 18,0.2153929834103889
30093,Silver Bow County,Montana,Under 18,0.20607491078704093
30095,Stillwater County,Montana,Under 18,0.21078214759169245
30097,Sweet Grass County,Montana,Under 18,0.2038782655534608
30099,Teton County,Montana,Under 18,0.2501986965506279
30101,Toole County,Montana,Under 18,0.2018695306284805
30103,Treasure County,Montana,Under 18,0.15768725361366623
30105,Valley County,Montana,Under 18,0.2253315649867374
30107,Wheatland County,Montana,Under 18,0.21864324060517326
30109,Wibaux County,Montana,Under 18,0.2804878048780488
30111,Yellowstone County,Montana,Under 18,0.23211425839607983
32001,Churchill County,Nevada,Under 18,0.2253064730225658
32003,Clark County,Nevada,Under 18,0.22537017757711778
32005,Douglas County,Nevada,Under 18,0.15385700467515717
32007,Elko County,Nevada,Under 18,0.2677337889029191
32009,Esmeralda County,Nevada,Under 18,0.09147609147609148
32011,Eureka County,Nevada,Under 18,0.20722891566265061
32013,Humboldt County,Nevada,Under 18,0.26238510896583617
32015,Lander County,Nevada,Under 18,0.2713664055700609
32017,Lincoln County,Nevada,Under 18,0.22012578616352202
32019,Lyon County,Nevada,Under 18,0.20761999010390897
32021,Mineral County,Nevada,Under 18,0.22734254992319508
32023,Nye County,Nevada,Under 18,0.16415133347115982
32027,Pershing County,Nevada,Under 18,0.16848578016910068
32029,Storey County,Nevada,Under 18,0.11597004107272288
32031,Washoe County,Nevada,Under 18,0.2099355389714704
32033,White Pine County,Nevada,Under 18,0.1860885275519422
32510,Carson City,Nevada,Under 18,0.2016482763347269
49001,Beaver County,Utah,Under 18,0.2992191857222532
49003,Box Elder County,Utah,Under 18,0.3092172457095019
49005,Cache County,Utah,Under 18,0.2965752275032657
49007,Carbon County,Utah,Under 18,0.2572630343343441
49009,Daggett County,Utah,Under 18,0.22623828647925034
49011,Davis County,Utah,Under 18,0.30829302343336734
49013,Duchesne County,Utah,Under 18,0.3241019466185029
49015,Emery County,Utah,Under 18,0.2842094703049759
49017,Garfield County,Utah,Under 18,0.21682785299806576
49019,Grand County,Utah,Under 18,0.18418067443539238
49021,Iron County,Utah,Under 18,0.27657347884586636
49023,Juab County,Utah,Under 18,0.3370813981911513
49025,Kane County,Utah,Under 18,0.22648824412206103
49027,Millard County,Utah,Under 18,0.31390849078078764
49029,Morgan County,Utah,Under 18,0.3404847040127135
49031,Piute County,Utah,Under 18,0.1870967741935484
49033,Rich County,Utah,Under 18,0.3230293663060278
49035,Salt Lake County,Utah,Under 18,0.2585860086486833
49037,San Juan County,Utah,Under 18,0.2794137978708696
49039,Sanpete County,Utah,Under 18,0.24379472080523126
49041,Sevier County,Utah,Under 18,0.28383819895671275
49043,Summit County,Utah,Under 18,0.2376782411201386
49045,Tooele County,Utah,Under 18,0.31523327418849806
49047,Uintah County,Utah,Under 18,0.31907948872675407
49049,Utah County,Utah,Under 18,0.32171433921085046
49051,Wasatch County,Utah,Under 18,0.29571604110813227
49053,Washington County,Utah,Under 18,0.24832083950123007
49055,Wayne County,Utah,Under 18,0.23464998044583496
49057,Weber County,Utah,Under 18,0.27085125646641595
56001,Albany County,Wyoming,Under 18,0.15604698645029566
56003,Big Horn County,Wyoming,Under 18,0.24546306551929795
56005,Campbell County,Wyoming,Under 18,0.2705559572929516
56007,Carbon County,Wyoming,Under 18,0.22895044332943845
56009,Converse County,Wyoming,Under 18,0.2447852314848463
56011,Crook County,Wyoming,Under 18,0.2433574056410955
56013,Fremont County,Wyoming,Under 18,0.2462758411025537
56015,Goshen County,Wyoming,Under 18,0.19567808055930722
56017,Hot Springs County,Wyoming,Under 18,0.21632741446513643
56019,Johnson County,Wyoming,Under 18,0.1962334340850965
56021,Laramie County,Wyoming,Under 18,0.2271982197673379
56023,Lincoln County,Wyoming,Under 18,0.2582597479908721
56025,Natrona County,Wyoming,Under 18,0.23874082899604943
56027,Niobrara County,Wyoming,Under 18,0.14699792960662525
56029,Park County,Wyoming,Under 18,0.2079112557706998
56031,Platte County,Wyoming,Under 18,0.20102254241227052
56033,Sheridan County,Wyoming,Under 18,0.21519708722494854
56035,Sublette County,Wyoming,Under 18,0.22121280944810356
56037,Sweetwater County,Wyoming,Under 18,0.2527880151246829
56039,Teton County,Wyoming,Under 18,0.1733453206610155
56041,Uinta County,Wyoming,Under 18,0.277602523659306
56043,Washakie County,Wyoming,Under 18,0.21587960560456668
56045,Weston County,Wyoming,Under 18,0.1928310168251646
16001,Ada County,Idaho,18 to 64,0.6180568130821255
16003,Adams County,Idaho,18 to 64,0.5248967166775386
16005,Bannock County,Idaho,18 to 64,0.5958149157217631
16007,Bear Lake County,Idaho,18 to 64,0.5201465201465202
16009,Benewah County,Idaho,18 to 64,0.5446383536769898
16011,Bingham County,Idaho,18 to 64,0.554466964668422
16013,Blaine County,Idaho,18 to 64,0.5857846128809147
16015,Boise County,Idaho,18 to 64,0.5732753262896209
16017,Bonner County,Idaho,18 to 64,0.5423002264639275
16019,Bonneville County,Idaho,18 to 64,0.5615712756579776
16021,Boundary County,Idaho,18 to 64,0.5311539976368649
16023,Butte County,Idaho,18 to 64,0.5354182366239638
16025,Camas County,Idaho,18 to 64,0.5194805194805194
16027,Canyon County,Idaho,18 to 64,0.584893050885914
16029,Caribou County,Idaho,18 to 64,0.5457993818488339
16031,Cassia County,Idaho,18 to 64,0.5506457381283528
16033,Clark County,Idaho,18 to 64,0.5798969072164949
16035,Clearwater County,Idaho,18 to 64,0.561820423719314
16037,Custer County,Idaho,18 to 64,0.5273180684652007
16039,Elmore County,Idaho,18 to 64,0.6126833298905184
16041,Franklin County,Idaho,18 to 64,0.5493034318722392
16043,Fremont County,Idaho,18 to 64,0.5812714400408729
16045,Gem County,Idaho,18 to 64,0.5491084919915382
16047,Gooding County,Idaho,18 to 64,0.5470775095298602
16049,Idaho County,Idaho,18 to 64,0.5163551401869159
16051,Jefferson County,Idaho,18 to 64,0.5560898430228951
16053,Jerome County,Idaho,18 to 64,0.5668468613845409
16055,Kootenai County,Idaho,18 to 64,0.5774294459197912
16057,Latah County,Idaho,18 to 64,0.6661540369589483
16059,Lemhi County,Idaho,18 to 64,0.5126132745530247
16061,Lewis County,Idaho,18 to 64,0.502329405316525
16063,Lincoln County,Idaho,18 to 64,0.5849128127369219
16065,Madison County,Idaho,18 to 64,0.7414983761991862
16067,Minidoka County,Idaho,18 to 64,0.5506796825107199
16069,Nez Perce County,Idaho,18 to 64,0.5803375944628858
16071,Oneida County,Idaho,18 to 64,0.5383465071565905
16073,Owyhee County,Idaho,18 to 64,0.5591826766525562
16075,Payette County,Idaho,18 to 64,0.5507063764795723
16077,Power County,Idaho,18 to 64,0.5397854826640059
16079,Shoshone County,Idaho,18 to 64,0.5646539027982327
16081,Teton County,Idaho,18 to 64,0.6335840013222048
16083,Twin Falls County,Idaho,18 to 64,0.5685891381986735
16085,Valley County,Idaho,18 to 64,0.5508404746209624
16087,Washington County,Idaho,18 to 64,0.518498067366096
30001,Beaverhead County,Montana,18 to 64,0.5891553701772679
30003,Big Horn County,Montana,18 to 64,0.5395356013268533
30005,Blaine County,Montana,18 to 64,0.5420894669143919
30007,Broadwater County,Montana,18 to 64,0.5734610123119015
30009,Carbon County,Montana,18 to 64,0.5539211179553185
30011,Carter County,Montana,18 to 64,0.5231447465099192
30013,Cascade County,Montana,18 to 64,0.5821089585229489
30015,Chouteau County,Montana,18 to 64,0.5431385869565217
30017,Custer County,Montana,18 to 64,0.5966661082258334
30019,Daniels County,Montana,18 to 64,0.5091863517060368
30021,Dawson County,Montana,18 to 64,0.5827135451881902
30023,Deer Lodge County,Montana,18 to 64,0.6208999158957107
30025,Fallon County,Montana,18 to 64,0.54419595314164
30027,Fergus County,Montana,18 to 64,0.5458077886192902
30029,Flathead County,Montana,18 to 64,0.5747521785236755
30031,Gallatin County,Montana,18 to 64,0.6748694698594039
30033,Garfield County,Montana,18 to 64,0.488272921108742
30035,Glacier County,Montana,18 to 64,0.5742725880551302
30037,Golden Valley County,Montana,18 to 64,0.5726190476190476
30039,Granite County,Montana,18 to 64,0.5396314711904066
30041,Hill County,Montana,18 to 64,0.5565805658056581
30043,Jefferson County,Montana,18 to 64,0.5701143908487321
30045,Judith Basin County,Montana,18 to 64,0.4943984413054067
30047,Lake County,Montana,18 to 64,0.5385214978330684
30049,Lewis And Clark County,Montana,18 to 64,0.5867456599614219
30051,Liberty County,Montana,18 to 64,0.49898373983739835
30053,Lincoln County,Montana,18 to 64,0.5224632068164213
30055,McCone County,Montana,18 to 64,0.5236523652365237
30057,Madison County,Montana,18 to 64,0.5374930362116992
30059,Meagher County,Montana,18 to 64,0.5356240525517938
30061,Mineral County,Montana,18 to 64,0.5108423686405338
30063,Missoula County,Montana,18 to 64,0.6492448114745192
30065,Musselshell County,Montana,18 to 64,0.5167719021310182
30067,Park County,Montana,18 to 64,0.5883093113703958
30069,Petroleum County,Montana,18 to 64,0.5885286783042394
30071,Phillips County,Montana,18 to 64,0.5286458333333334
30073,Pondera County,Montana,18 to 64,0.5494011976047904
30075,Powder River County,Montana,18 to 64,0.49943246311010214
30077,Powell County,Montana,18 to 64,0.6441883624982216
30079,Prairie County,Montana,18 to 64,0.44524380495603516
30081,Ravalli County,Montana,18 to 64,0.5475582334577684
30083,Richland County,Montana,18 to 64,0.5756024362256157
30085,Roosevelt County,Montana,18 to 64,0.5475855602437881
30087,Rosebud County,Montana,18 to 64,0.5433462846041768
30089,Sanders County,Montana,18 to 64,0.503865182436611
30091,Sheridan County,Montana,18 to 64,0.5564318738101713
30093,Silver Bow County,Montana,18 to 64,0.6014779847705751
30095,Stillwater County,Montana,18 to 64,0.539659743703049
30097,Sweet Grass County,Montana,18 to 64,0.5620791812550499
30099,Teton County,Montana,18 to 64,0.5180416467970116
30101,Toole County,Montana,18 to 64,0.6237072394590294
30103,Treasure County,Montana,18 to 64,0.6162943495400789
30105,Valley County,Montana,18 to 64,0.5315649867374005
30107,Wheatland County,Montana,18 to 64,0.4924353343094192
30109,Wibaux County,Montana,18 to 64,0.48257839721254353
30111,Yellowstone County,Montana,18 to 64,0.5895123700250986
32001,Churchill County,Nevada,18 to 64,0.5795658624189897
32003,Clark County,Nevada,18 to 64,0.6188369858451
32005,Douglas County,Nevada,18 to 64,0.5304892793809447
32007,Elko County,Nevada,18 to 64,0.6050657357201218
32009,Esmeralda County,Nevada,18 to 64,0.6434511434511434
32011,Eureka County,Nevada,18 to 64,0.5614457831325301
32013,Humboldt County,Nevada,18 to 64,0.576911960228915
32015,Lander County,Nevada,18 to 64,0.596692776327241
32017,Lincoln County,Nevada,18 to 64,0.5909703504043127
32019,Lyon County,Nevada,18 to 64,0.5751937984496124
32021,Mineral County,Nevada,18 to 64,0.5025235900811937
32023,Nye County,Nevada,18 to 64,0.526321724585111
32027,Pershing County,Nevada,18 to 64,0.6654880860876249
32029,Storey County,Nevada,18 to 64,0.49359748731577674
32031,Washoe County,Nevada,18 to 64,0.6170547207027676
32033,White Pine County,Nevada,18 to 64,0.6149503161698283
32510,Carson City,Nevada,18 to 64,0.5905523953121787
49001,Beaver County,Utah,18 to 64,0.5535415504740658
49003,Box Elder County,Utah,18 to 64,0.5623440770196735
49005,Cache County,Utah,18 to 64,0.6045420379330224
49007,Carbon County,Utah,18 to 64,0.554778440770811
49009,Daggett County,Utah,18 to 64,0.5930388219544847
49011,Davis County,Utah,18 to 64,0.584290863877058
49013,Duchesne County,Utah,18 to 64,0.548314268512944
49015,Emery County,Utah,18 to 64,0.536115569823435
49017,Garfield County,Utah,18 to 64,0.5562862669245648
49019,Grand County,Utah,18 to 64,0.6136949572032587
49021,Iron County,Utah,18 to 64,0.5895583129848342
49023,Juab County,Utah,18 to 64,0.5373584290719465
49025,Kane County,Utah,18 to 64,0.5332666333166584
49027,Millard County,Utah,18 to 64,0.5151377190985659
49029,Morgan County,Utah,18 to 64,0.5387365911799762
49031,Piute County,Utah,18 to 64,0.5290322580645161
49033,Rich County,Utah,18 to 64,0.4652241112828439
49035,Salt Lake County,Utah,18 to 64,0.6256561848721479
49037,San Juan County,Utah,18 to 64,0.5586893405226048
49039,Sanpete County,Utah,18 to 64,0.6126536341538567
49041,Sevier County,Utah,18 to 64,0.5488697721240963
49043,Summit County,Utah,18 to 64,0.6157016085602566
49045,Tooele County,Utah,18 to 64,0.5943273144765682
49047,Uintah County,Utah,18 to 64,0.5636348675187888
49049,Utah County,Utah,18 to 64,0.6004443976349503
49051,Wasatch County,Utah,18 to 64,0.5730563002680965
49053,Washington County,Utah,18 to 64,0.5308254357915365
49055,Wayne County,Utah,18 to 64,0.5346108721157606
49057,Weber County,Utah,18 to 64,0.6075744882280236
56001,Albany County,Wyoming,18 to 64,0.7132023440193037
56003,Big Horn County,Wyoming,18 to 64,0.5391496975377013
56005,Campbell County,Wyoming,18 to 64,0.6074056744225615
56007,Carbon County,Wyoming,18 to 64,0.5812770637157193
56009,Converse County,Wyoming,18 to 64,0.5753325096300603
56011,Crook County,Wyoming,18 to 64,0.5339964572830086
56013,Fremont County,Wyoming,18 to 64,0.5572557762464532
56015,Goshen County,Wyoming,18 to 64,0.5701120203384444
56017,Hot Springs County,Wyoming,18 to 64,0.5173235166738848
56019,Johnson County,Wyoming,18 to 64,0.5372006510113927
56021,Laramie County,Wyoming,18 to 64,0.6038584953457645
56023,Lincoln County,Wyoming,18 to 64,0.555957932334557
56025,Natrona County,Wyoming,18 to 64,0.597215777262181
56027,Niobrara County,Wyoming,18 to 64,0.556935817805383
56029,Park County,Wyoming,18 to 64,0.5431930651964529
56031,Platte County,Wyoming,18 to 64,0.5374157564489891
56033,Sheridan County,Wyoming,18 to 64,0.5640018996359031
56035,Sublette County,Wyoming,18 to 64,0.5438337497161027
56037,Sweetwater County,Wyoming,18 to 64,0.6059685061982483
56039,Teton County,Wyoming,18 to 64,0.6516825070639609
56041,Uinta County,Wyoming,18 to 64,0.5562727493326862
56043,Washakie County,Wyoming,18 to 64,0.5485210171250648
56045,Weston County,Wyoming,18 to 64,0.5926847110460863
16001,Ada County,Idaho,Over 64,0.15741695731932953
16003,Adams County,Idaho,Over 64,0.30376168732333114
16005,Bannock County,Idaho,Over 64,0.1497224640220672
16007,Bear Lake County,Idaho,Over 64,0.2087912087912088
16009,Benewah County,Idaho,Over 64,0.23454050237062443
16011,Bingham County,Idaho,Over 64,0.1481436123527851
16013,Blaine County,Idaho,Over 64,0.21831644900117986
16015,Boise County,Idaho,Over 64,0.27308887507768803
16017,Bonner County,Idaho,Over 64,0.261484956324814
16019,Bonneville County,Idaho,Over 64,0.13651460773202367
16021,Boundary County,Idaho,Over 64,0.23552579755809375
16023,Butte County,Idaho,Over 64,0.19894498869630747
16025,Camas County,Idaho,Over 64,0.14891774891774892
16027,Canyon County,Idaho,Over 64,0.14354076854850353
16029,Caribou County,Idaho,Over 64,0.1794043270581624
16031,Cassia County,Idaho,Over 64,0.13709517186568648
16033,Clark County,Idaho,Over 64,0.13144329896907217
16035,Clearwater County,Idaho,Over 64,0.28516982401076113
16037,Custer County,Idaho,Over 64,0.3613693040126955
16039,Elmore County,Idaho,Over 64,0.14184397163120568
16041,Franklin County,Idaho,Over 64,0.14128440366972478
16043,Fremont County,Idaho,Over 64,0.17794321582366251
16045,Gem County,Idaho,Over 64,0.22725899063161076
16047,Gooding County,Idaho,Over 64,0.18170266836086404
16049,Idaho County,Idaho,Over 64,0.2859228971962617
16051,Jefferson County,Idaho,Over 64,0.1153130235155426
16053,Jerome County,Idaho,Over 64,0.133249959657899
