FIPS,County,State,measure,value
16001,Ada County,Idaho,Insurance Coverage,0.9331498104287258
16003,Adams County,Idaho,Insurance Coverage,0.8810148731408574
16005,Bannock County,Idaho,Insurance Coverage,0.9280137378362908
16007,Bear Lake County,Idaho,Insurance Coverage,0.9231598398521712
16009,Benewah County,Idaho,Insurance Coverage,0.8598369011213048
16011,Bingham County,Idaho,Insurance Coverage,0.9112958112483759
16013,Blaine County,Idaho,Insurance Coverage,0.8969489033206715
16015,Boise County,Idaho,Insurance Coverage,0.8876138206311588
16017,Bonner County,Idaho,Insurance Coverage,0.8946231299172476
16019,Bonneville County,Idaho,Insurance Coverage,0.9204455875210014
16021,Boundary County,Idaho,Insurance Coverage,0.8638605983450032
16023,Butte County,Idaho,Insurance Coverage,0.9239254469379993
16025,Camas County,Idaho,Insurance Coverage,0.8562770562770563
16027,Canyon County,Idaho,Insurance Coverage,0.8827949347729417
16029,Caribou County,Idaho,Insurance Coverage,0.9265584970111016
16031,Cassia County,Idaho,Insurance Coverage,0.885050985450002
16033,Clark County,Idaho,Insurance Coverage,0.8261997405966277
16035,Clearwater County,Idaho,Insurance Coverage,0.8769174131795312
16037,Custer County,Idaho,Insurance Coverage,0.8585488670176241
16039,Elmore County,Idaho,Insurance Coverage,0.8778257456828885
16041,Franklin County,Idaho,Insurance Coverage,0.8870175917087141
16043,Fremont County,Idaho,Insurance Coverage,0.877993331312519
16045,Gem County,Idaho,Insurance Coverage,0.8809487375669472
16047,Gooding County,Idaho,Insurance Coverage,0.8040380806338253
16049,Idaho County,Idaho,Insurance Coverage,0.8473728609303447
16051,Jefferson County,Idaho,Insurance Coverage,0.9138140476561283
16053,Jerome County,Idaho,Insurance Coverage,0.8422057091809803
16055,Kootenai County,Idaho,Insurance Coverage,0.9040845621819131
16057,Latah County,Idaho,Insurance Coverage,0.9260007986423081
16059,Lemhi County,Idaho,Insurance Coverage,0.9315612967333251
16061,Lewis County,Idaho,Insurance Coverage,0.8747586206896552
16063,Lincoln County,Idaho,Insurance Coverage,0.8453568687643899
16065,Madison County,Idaho,Insurance Coverage,0.9467694153823077
16067,Minidoka County,Idaho,Insurance Coverage,0.870477932769266
16069,Nez Perce County,Idaho,Insurance Coverage,0.9123712577725493
16071,Oneida County,Idaho,Insurance Coverage,0.9301272374379987
16073,Owyhee County,Idaho,Insurance Coverage,0.7889136352388023
16075,Payette County,Idaho,Insurance Coverage,0.919596830037701
16077,Power County,Idaho,Insurance Coverage,0.8307324439969797
16079,Shoshone County,Idaho,Insurance Coverage,0.8922008068130883
16081,Teton County,Idaho,Insurance Coverage,0.8530774321641297
16083,Twin Falls County,Idaho,Insurance Coverage,0.8985327660321081
16085,Valley County,Idaho,Insurance Coverage,0.8999418749481026
16087,Washington County,Idaho,Insurance Coverage,0.9019203747072599
30001,Beaverhead County,Montana,Insurance Coverage,0.944326165637641
30003,Big Horn County,Montana,Insurance Coverage,0.8148639164002184
30005,Blaine County,Montana,Insurance Coverage,0.8279912980420595
30007,Broadwater County,Montana,Insurance Coverage,0.9335539012958368
30009,Carbon County,Montana,Insurance Coverage,0.9245108040434017
30011,Carter County,Montana,Insurance Coverage,0.9110612855007474
30013,Cascade County,Montana,Insurance Coverage,0.9326707118837558
30015,Chouteau County,Montana,Insurance Coverage,0.9412270149510226
30017,Custer County,Montana,Insurance Coverage,0.9243109480331086
30019,Daniels County,Montana,Insurance Coverage,0.9773333333333334
30021,Dawson County,Montana,Insurance Coverage,0.945782431646306
30023,Deer Lodge County,Montana,Insurance Coverage,0.9323937458709536
30025,Fallon County,Montana,Insurance Coverage,0.915728296403923
30027,Fergus County,Montana,Insurance Coverage,0.8489749027925062
30029,Flathead County,Montana,Insurance Coverage,0.9085119241318396
30031,Gallatin County,Montana,Insurance Coverage,0.9268388877933347
30033,Garfield County,Montana,Insurance Coverage,0.8909287257019438
30035,Glacier County,Montana,Insurance Coverage,0.7071738013069976
30037,Golden Valley County,Montana,Insurance Coverage,0.8476190476190476
30039,Granite County,Montana,Insurance Coverage,0.9210759680756725
30041,Hill County,Montana,Insurance Coverage,0.9127737452695577
30043,Jefferson County,Montana,Insurance Coverage,0.9488553336580614
30045,Judith Basin County,Montana,Insurance Coverage,0.9357038480272771
30047,Lake County,Montana,Insurance Coverage,0.8587655715585679
30049,Lewis And Clark County,Montana,Insurance Coverage,0.938228845160119
30051,Liberty County,Montana,Insurance Coverage,0.9556701030927836
30053,Lincoln County,Montana,Insurance Coverage,0.8575759057351
30055,McCone County,Montana,Insurance Coverage,0.9421901056142301
30057,Madison County,Montana,Insurance Coverage,0.9261210762331838
30059,Meagher County,Montana,Insurance Coverage,0.9671963095848283
30061,Mineral County,Montana,Insurance Coverage,0.9166841552990556
30063,Missoula County,Montana,Insurance Coverage,0.9358707645141456
30065,Musselshell County,Montana,Insurance Coverage,0.9101190476190476
30067,Park County,Montana,Insurance Coverage,0.915399677493665
30069,Petroleum County,Montana,Insurance Coverage,0.9376558603491272
30071,Phillips County,Montana,Insurance Coverage,0.9247776976688296
30073,Pondera County,Montana,Insurance Coverage,0.9235046335299073
30075,Powder River County,Montana,Insurance Coverage,0.9435061153174141
30077,Powell County,Montana,Insurance Coverage,0.923848439821694
30079,Prairie County,Montana,Insurance Coverage,0.9429967426710097
30081,Ravalli County,Montana,Insurance Coverage,0.9118021418539326
30083,Richland County,Montana,Insurance Coverage,0.9389812522108242
30085,Roosevelt County,Montana,Insurance Coverage,0.7043278437380314
30087,Rosebud County,Montana,Insurance Coverage,0.8496139232749111
30089,Sanders County,Montana,Insurance Coverage,0.8662867847943174
30091,Sheridan County,Montana,Insurance Coverage,0.9040110650069156
30093,Silver Bow County,Montana,Insurance Coverage,0.9336259071221639
30095,Stillwater County,Montana,Insurance Coverage,0.9542469108315708
30097,Sweet Grass County,Montana,Insurance Coverage,0.9077340569877883
30099,Teton County,Montana,Insurance Coverage,0.9448755253798901
30101,Toole County,Montana,Insurance Coverage,0.9236520163117354
30103,Treasure County,Montana,Insurance Coverage,0.9461235216819974
30105,Valley County,Montana,Insurance Coverage,0.9356921835059868
30107,Wheatland County,Montana,Insurance Coverage,0.8231797919762258
30109,Wibaux County,Montana,Insurance Coverage,0.9371681415929204
30111,Yellowstone County,Montana,Insurance Coverage,0.9310309334528127
32001,Churchill County,Nevada,Insurance Coverage,0.912180252914281
32003,Clark County,Nevada,Insurance Coverage,0.8793010740840316
32005,Douglas County,Nevada,Insurance Coverage,0.9409493389398779
32007,Elko County,Nevada,Insurance Coverage,0.9109670143783479
32009,Esmeralda County,Nevada,Insurance Coverage,0.930890052356021
32011,Eureka County,Nevada,Insurance Coverage,0.8960096735187424
